,Incident ID,Incident Date,State,City Or County,Victims Injured,Victims Killed,Total Victims,Suspects Injured,Suspects Killed,Suspects Arrested,Total Suspects,Suspect Category,Total Incients,Casualty Category
2328,1453350,"July 20, 2019",Maryland,Baltimore,2,1,3,1,0,1,2,Multiple suspects,3,Low
2329,1452654,"July 20, 2019",Pennsylvania,Clairton,4,0,4,0,0,0,0,No suspects,3,Low
2330,1452617,"July 20, 2019",Illinois,Chicago,7,0,7,0,0,0,0,No suspects,3,Medium
2331,1450767,"July 18, 2019",Illinois,Chicago,3,1,4,0,0,0,0,No suspects,1,Low
2332,1450124,"July 17, 2019",Texas,Lubbock,3,1,4,0,0,3,3,Multiple suspects,1,Low
2333,1449602,"July 16, 2019",Texas,San Antonio,4,0,4,0,0,1,1,Single suspect,1,Low
2334,1448578,"July 15, 2019",Georgia,Atlanta,4,0,4,0,0,0,0,No suspects,1,Low
2335,1447456,"July 14, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,1,Low
2336,1446611,"July 13, 2019",Illinois,Chicago,4,1,5,0,0,0,0,No suspects,2,Medium
2337,1447057,"July 13, 2019",Pennsylvania,Philadelphia,7,0,7,0,0,0,0,No suspects,2,Medium
2338,1445066,"July 11, 2019",Texas,Houston,4,0,4,0,0,0,0,No suspects,1,Low
2339,1441967,"July 8, 2019",District of Columbia,Washington,2,2,4,0,0,0,0,No suspects,1,Low
2340,1441565,"July 7, 2019",Michigan,Flint,6,0,6,0,0,0,0,No suspects,5,Medium
2341,1441613,"July 7, 2019",Missouri,Saint Louis,5,0,5,0,0,0,0,No suspects,5,Medium
2342,1441396,"July 7, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,5,Low
2343,1441296,"July 7, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,5,Low
2344,1441317,"July 7, 2019",New Mexico,Albuquerque,4,0,4,0,0,0,0,No suspects,5,Low
2345,1441427,"July 6, 2019",California,San Jose,4,0,4,0,0,0,0,No suspects,2,Low
2346,1441721,"July 6, 2019",Missouri,Saint Louis,0,5,5,0,0,1,1,Single suspect,2,Medium
2347,1440510,"July 5, 2019",Massachusetts,Boston,6,0,6,0,0,0,0,No suspects,4,Medium
2348,1440879,"July 5, 2019",Nevada,Reno,3,1,4,2,0,3,5,Multiple suspects,4,Low
2349,1439593,"July 5, 2019",Illinois,Chicago,5,0,5,0,0,0,0,No suspects,4,Medium
2350,1440257,"July 5, 2019",New York,Brooklyn,4,0,4,0,0,0,0,No suspects,4,Low
2351,1440765,"July 4, 2019",Illinois,Rockford,4,0,4,0,0,0,0,No suspects,4,Low
2352,1439737,"July 4, 2019",California,Los Angeles,4,0,4,0,0,0,0,No suspects,4,Low
2353,1438971,"July 4, 2019",Illinois,Chicago,3,1,4,0,0,1,1,Single suspect,4,Low
2354,1439765,"July 4, 2019",California,Fresno,3,1,4,0,0,0,0,No suspects,4,Low
2355,1439042,"July 3, 2019",Texas,Katy,3,1,4,0,1,0,1,Single suspect,1,Low
2356,1438602,"July 2, 2019",Missouri,Saint Louis (Wellston),4,0,4,0,0,0,0,No suspects,1,Low
2357,1437094,"July 1, 2019",Maryland,Baltimore,4,0,4,0,0,0,0,No suspects,1,Low
2358,1435804,"June 30, 2019",California,Oakland,4,0,4,0,0,0,0,No suspects,4,Low
2359,1436545,"June 30, 2019",California,Yucaipa,5,0,5,0,0,0,0,No suspects,4,Medium
2360,1436254,"June 30, 2019",Texas,Dallas,2,2,4,0,0,0,0,No suspects,4,Low
2361,1435578,"June 30, 2019",New York,Bay Shore,6,0,6,0,0,0,0,No suspects,4,Medium
2362,1435041,"June 29, 2019",Connecticut,Hartford,4,0,4,0,0,0,0,No suspects,4,Low
2363,1435297,"June 29, 2019",Louisiana,Gray,4,0,4,0,0,0,0,No suspects,4,Low
2364,1434931,"June 29, 2019",Illinois,Chicago,5,0,5,0,0,0,0,No suspects,4,Medium
2365,1435028,"June 29, 2019",Louisiana,Baton Rouge,7,0,7,0,0,1,1,Single suspect,4,Medium
2366,1434882,"June 28, 2019",New Jersey,Paterson,4,0,4,0,0,0,0,No suspects,5,Low
2367,1434602,"June 28, 2019",Connecticut,Hamden,5,0,5,0,0,0,0,No suspects,5,Medium
2368,1434971,"June 28, 2019",Georgia,Atlanta,7,0,7,0,0,0,0,No suspects,5,Medium
2369,1434893,"June 28, 2019",New Jersey,Jersey City,4,0,4,0,0,0,0,No suspects,5,Low
2370,1435217,"June 28, 2019",Minnesota,Saint Paul,5,0,5,0,0,0,0,No suspects,5,Medium
2371,1432989,"June 27, 2019",Georgia,Atlanta,7,0,7,0,0,0,0,No suspects,1,Medium
2372,1433857,"June 26, 2019",Wisconsin,Milwaukee,4,0,4,0,0,0,0,No suspects,2,Low
2373,1432930,"June 26, 2019",Ohio,Akron,3,1,4,0,0,5,5,Multiple suspects,2,Low
2374,1429475,"June 23, 2019",California,La Jolla,3,1,4,0,0,2,2,Multiple suspects,5,Low
2375,1429810,"June 23, 2019",California,San Jose,0,4,4,0,1,0,1,Single suspect,5,Low
2376,1429047,"June 23, 2019",Indiana,South Bend,10,1,11,0,0,1,1,Single suspect,5,Medium
2377,1429480,"June 23, 2019",Ohio,Columbus,5,0,5,0,0,0,0,No suspects,5,Medium
2378,1429338,"June 23, 2019",South Carolina,Abbeville,1,3,4,0,0,1,1,Single suspect,5,Low
2379,1429399,"June 22, 2019",Virginia,Hampton,4,0,4,0,0,1,1,Single suspect,3,Low
2380,1429022,"June 22, 2019",Pennsylvania,Philadelphia,4,0,4,0,0,0,0,No suspects,3,Low
2381,1428595,"June 22, 2019",Maryland,Baltimore,4,1,5,0,0,0,0,No suspects,3,Medium
2382,1428788,"June 21, 2019",Michigan,Saginaw,3,1,4,0,0,0,0,No suspects,4,Low
2383,1427483,"June 21, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,4,Low
2384,1428047,"June 21, 2019",California,Santa Maria,0,4,4,0,1,0,1,Single suspect,4,Low
2385,1428229,"June 21, 2019",California,Richmond,5,0,5,0,0,0,0,No suspects,4,Medium
2386,1426537,"June 20, 2019",Pennsylvania,Allentown,10,0,10,0,0,2,2,Multiple suspects,1,Medium
2387,1425193,"June 18, 2019",New Jersey,Newark,4,1,5,0,0,0,0,No suspects,1,Medium
2388,1425161,"June 17, 2019",Texas,San Antonio,4,0,4,0,0,0,0,No suspects,2,Low
2389,1424957,"June 17, 2019",Tennessee,Memphis,5,0,5,0,0,0,0,No suspects,2,Medium
2390,1423697,"June 16, 2019",Pennsylvania,Philadelphia,5,1,6,0,0,0,0,No suspects,3,Medium
2391,1423330,"June 16, 2019",Kentucky,Louisville,6,1,7,0,0,0,0,No suspects,3,Medium
2392,1423435,"June 16, 2019",Iowa,Des Moines,6,0,6,0,0,0,0,No suspects,3,Medium
2393,1422981,"June 15, 2019",Louisiana,Shreveport,4,0,4,0,0,0,0,No suspects,1,Low
2394,1420933,"June 12, 2019",North Carolina,Charlotte,3,1,4,0,0,2,2,Multiple suspects,1,Low
2395,1419305,"June 11, 2019",Colorado,Aurora,4,0,4,0,0,0,0,No suspects,2,Low
2396,1420432,"June 11, 2019",Georgia,Savannah,2,2,4,0,0,1,1,Single suspect,2,Low
2397,1418533,"June 9, 2019",Ohio,Cleveland,3,1,4,0,0,0,0,No suspects,3,Low
2398,1418548,"June 9, 2019",New York,Buffalo,4,0,4,0,0,0,0,No suspects,3,Low
2399,1418457,"June 9, 2019",Tennessee,Henning,3,1,4,0,0,0,0,No suspects,3,Low
2400,1418180,"June 8, 2019",Washington,White Swan,2,5,7,0,0,2,2,Multiple suspects,2,Medium
2401,1417570,"June 8, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,2,Low
2402,1417716,"June 7, 2019",Texas,Austin,5,0,5,0,0,1,1,Single suspect,1,Medium
2403,1416374,"June 6, 2019",Illinois,Chicago,3,1,4,0,0,0,0,No suspects,1,Low
2404,1415399,"June 5, 2019",California,Santa Rosa,4,0,4,0,0,3,3,Multiple suspects,1,Low
2405,1412419,"June 1, 2019",South Carolina,Allendale,5,0,5,0,0,0,0,No suspects,6,Medium
2406,1411598,"June 1, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,6,Low
2407,1411408,"June 1, 2019",Virginia,Portsmouth,3,1,4,0,0,1,1,Single suspect,6,Low
2408,1412243,"June 1, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,6,Low
2409,1411963,"June 1, 2019",Georgia,Atlanta,4,0,4,1,0,0,1,Single suspect,6,Low
2410,1412430,"June 1, 2019",Georgia,Macon,4,2,6,0,0,2,2,Multiple suspects,6,Medium
2411,1410442,"May 31, 2019",Virginia,Virginia Beach,4,12,16,0,1,0,1,Single suspect,2,Medium
2412,1411661,"May 31, 2019",California,West Covina,3,1,4,0,0,1,1,Single suspect,2,Low
2413,1410329,"May 30, 2019",Illinois,Robbins,5,0,5,0,0,0,0,No suspects,1,Medium
2414,1408289,"May 29, 2019",Texas,Cleveland,2,2,4,0,1,0,1,Single suspect,2,Low
2415,1409255,"May 29, 2019",Louisiana,Reserve,3,1,4,0,0,2,2,Multiple suspects,2,Low
2416,1407941,"May 27, 2019",Missouri,Saint Louis,2,2,4,0,0,0,0,No suspects,3,Low
2417,1406330,"May 27, 2019",District of Columbia,Washington,5,0,5,0,0,0,0,No suspects,3,Medium
2418,1407189,"May 27, 2019",New Jersey,Trenton,5,1,6,0,0,0,0,No suspects,3,Medium
2419,1405445,"May 26, 2019",District of Columbia,Washington,3,1,4,0,0,0,0,No suspects,3,Low
2420,1405749,"May 26, 2019",Virginia,La Crosse,5,0,5,0,0,3,3,Multiple suspects,3,Medium
2421,1406070,"May 26, 2019",California,Stockton,3,1,4,0,0,0,0,No suspects,3,Low
2422,1404417,"May 25, 2019",New Jersey,Trenton,9,0,9,0,0,0,0,No suspects,5,Medium
2423,1404580,"May 25, 2019",Michigan,Detroit,2,3,5,0,0,1,1,Single suspect,5,Medium
2424,1405196,"May 25, 2019",Virginia,Chesapeake,9,1,10,0,0,0,0,No suspects,5,Medium
2425,1405317,"May 25, 2019",Maryland,Baltimore,4,0,4,0,0,0,0,No suspects,5,Low
2426,1405221,"May 25, 2019",Oklahoma,Oklahoma City,5,0,5,0,0,0,0,No suspects,5,Medium
2427,1400095,"May 20, 2019",Oklahoma,Tulsa,2,2,4,0,0,1,1,Single suspect,3,Low
2428,1400146,"May 20, 2019",Louisiana,Alexandria,4,1,5,0,0,1,1,Single suspect,3,Medium
2429,1400561,"May 20, 2019",Ohio,Columbus,4,0,4,0,0,0,0,No suspects,3,Low
2430,1399820,"May 19, 2019",Oregon,Portland,5,0,5,0,0,0,0,No suspects,1,Medium
2431,1399017,"May 18, 2019",Mississippi,Cascilla,4,0,4,0,1,0,1,Single suspect,7,Low
2432,1398553,"May 18, 2019",Alabama,Atmore,8,1,9,0,0,2,2,Multiple suspects,7,Medium
2433,1398593,"May 18, 2019",California,Long Beach,4,1,5,0,0,0,0,No suspects,7,Medium
2434,1398584,"May 18, 2019",Iowa,Cedar Rapids,2,2,4,0,0,1,1,Single suspect,7,Low
2435,1400934,"May 18, 2019",Nebraska,Omaha,4,0,4,0,0,0,0,No suspects,7,Low
2436,1399346,"May 18, 2019",North Carolina,Winston Salem (Winston-salem),4,2,6,0,0,0,0,No suspects,7,Medium
2437,1398538,"May 18, 2019",Indiana,Muncie,6,1,7,0,0,1,1,Single suspect,7,Medium
2438,1398876,"May 17, 2019",California,Sacramento,3,1,4,0,0,0,0,No suspects,1,Low
2439,1397521,"May 16, 2019",Ohio,Cleveland,4,0,4,0,0,0,0,No suspects,1,Low
2440,1396491,"May 15, 2019",Louisiana,Saint Rose,4,0,4,0,0,1,1,Single suspect,1,Low
2441,1395560,"May 14, 2019",California,Los Angeles,4,0,4,0,0,0,0,No suspects,1,Low
2442,1393960,"May 13, 2019",Louisiana,New Orleans,4,0,4,0,0,1,1,Single suspect,2,Low
2443,1394330,"May 13, 2019",Missouri,Saint Louis,1,4,5,0,0,0,0,No suspects,2,Medium
2444,1392923,"May 11, 2019",Pennsylvania,Effort,4,0,4,0,0,1,1,Single suspect,1,Low
2445,1391971,"May 10, 2019",Pennsylvania,Philadelphia,5,0,5,0,0,0,0,No suspects,2,Medium
2446,1392313,"May 10, 2019",Missouri,Saint Louis,6,0,6,0,0,0,0,No suspects,2,Medium
2447,1390764,"May 8, 2019",Indiana,Indianapolis,4,0,4,0,0,0,0,No suspects,1,Low
2448,1389220,"May 7, 2019",Colorado,Littleton (Highlands Ranch),8,1,9,0,0,2,2,Multiple suspects,1,Medium
2449,1386962,"May 5, 2019",New Jersey,North Bergen,3,1,4,1,0,1,2,Multiple suspects,2,Low
2450,1387170,"May 5, 2019",California,Oceano,6,0,6,0,0,1,1,Single suspect,2,Medium
2451,1386510,"May 4, 2019",Missouri,Saint Louis,4,1,5,0,0,0,0,No suspects,4,Medium
2452,1386929,"May 4, 2019",Indiana,Indianapolis,4,0,4,0,0,0,0,No suspects,4,Low
2453,1387245,"May 4, 2019",California,Stockton,4,1,5,0,0,0,0,No suspects,4,Medium
2454,1386575,"May 4, 2019",Delaware,Wilmington,4,0,4,0,0,0,0,No suspects,4,Low
2455,1386481,"May 3, 2019",Texas,Dallas,3,1,4,0,0,0,0,No suspects,3,Low
2456,1386085,"May 3, 2019",Maryland,Baltimore,5,0,5,0,0,0,0,No suspects,3,Medium
2457,1385642,"May 3, 2019",Maryland,Baltimore,4,0,4,0,0,3,3,Multiple suspects,3,Low
2458,1384553,"May 1, 2019",Massachusetts,Boston,3,1,4,0,0,0,0,No suspects,1,Low
2459,1383752,"April 30, 2019",North Carolina,Charlotte,4,2,6,0,0,1,1,Single suspect,1,Medium
2460,1381857,"April 28, 2019",Tennessee,Nashville,7,0,7,0,0,0,0,No suspects,4,Medium
2461,1382099,"April 28, 2019",Alabama,Birmingham,4,0,4,0,0,0,0,No suspects,4,Low
2462,1382711,"April 28, 2019",Ohio,West Chester,0,4,4,0,0,1,1,Single suspect,4,Low
2463,1381979,"April 28, 2019",Maryland,Baltimore,7,1,8,0,0,0,0,No suspects,4,Medium
2464,1381771,"April 27, 2019",Mississippi,Jackson,3,1,4,0,0,0,0,No suspects,3,Low
2465,1381273,"April 27, 2019",California,Poway,3,1,4,0,0,1,1,Single suspect,3,Low
2466,1381734,"April 27, 2019",California,Los Angeles,6,0,6,0,0,0,0,No suspects,3,Medium
2467,1377519,"April 21, 2019",Pennsylvania,Philadelphia,4,0,4,0,0,0,0,No suspects,1,Low
2468,1376873,"April 20, 2019",Tennessee,Memphis,6,0,6,0,0,0,0,No suspects,1,Medium
2469,1376883,"April 19, 2019",Kansas,Wichita,4,0,4,0,0,1,1,Single suspect,1,Low
2470,1375235,"April 18, 2019",Kentucky,Louisville,4,0,4,0,0,0,0,No suspects,1,Low
2471,1373557,"April 16, 2019",Maryland,Germantown,3,1,4,0,0,0,0,No suspects,1,Low
2472,1370795,"April 14, 2019",Florida,Miami,2,2,4,0,0,1,1,Single suspect,3,Low
2473,1371024,"April 14, 2019",California,Vallejo,3,1,4,0,0,0,0,No suspects,3,Low
2474,1371065,"April 14, 2019",California,Stockton,4,0,4,0,0,0,0,No suspects,3,Low
2475,1374920,"April 13, 2019",California,Moreno Valley,4,0,4,0,0,0,0,No suspects,1,Low
2476,1370269,"April 12, 2019",Illinois,Carbondale,4,0,4,0,0,3,3,Multiple suspects,1,Low
2477,1368597,"April 11, 2019",Maryland,Baltimore,3,1,4,0,0,1,1,Single suspect,3,Low
2478,1369109,"April 11, 2019",California,Los Angeles,4,1,5,0,0,0,0,No suspects,3,Medium
2479,1369148,"April 11, 2019",Arizona,Phoenix,2,3,5,0,0,1,1,Single suspect,3,Medium
2480,1367011,"April 9, 2019",Missouri,Kansas City,3,1,4,0,0,0,0,No suspects,1,Low
2481,1365052,"April 7, 2019",North Carolina,Winston Salem (Winston-salem),7,0,7,0,0,1,1,Single suspect,4,Medium
2482,1365077,"April 7, 2019",Indiana,Indianapolis,2,2,4,0,0,0,0,No suspects,4,Low
2483,1365173,"April 7, 2019",Delaware,Wilmington,6,0,6,0,0,0,0,No suspects,4,Medium
2484,1365100,"April 7, 2019",Louisiana,Shreveport,4,0,4,0,0,2,2,Multiple suspects,4,Low
2485,1364443,"April 6, 2019",Florida,Tallahassee,4,0,4,0,0,0,0,No suspects,2,Low
2486,1364540,"April 6, 2019",Illinois,Chicago,6,0,6,0,0,0,0,No suspects,2,Medium
2487,1363737,"April 4, 2019",Florida,Panama City,3,1,4,0,0,1,1,Single suspect,2,Low
2488,1362715,"April 4, 2019",Georgia,Stockbridge,2,2,4,0,1,0,1,Single suspect,2,Low
2489,1362364,"April 2, 2019",Mississippi,Hermanville,4,0,4,0,0,1,1,Single suspect,2,Low
2490,1362182,"April 2, 2019",Kentucky,Covington,5,0,5,0,0,2,2,Multiple suspects,2,Medium
2491,1360333,"March 31, 2019",Georgia,Atlanta,4,1,5,0,0,0,0,No suspects,3,Medium
2492,1359599,"March 31, 2019",South Carolina,North Charleston,7,0,7,0,0,1,1,Single suspect,3,Medium
2493,1359455,"March 31, 2019",Illinois,Chicago,4,1,5,0,0,0,0,No suspects,3,Medium
2494,1357591,"March 28, 2019",Maryland,Baltimore,4,0,4,0,0,0,0,No suspects,1,Low
2495,1355275,"March 25, 2019",Nevada,North Las Vegas,5,0,5,0,0,2,2,Multiple suspects,1,Medium
2496,1354049,"March 24, 2019",Arizona,Phoenix,7,0,7,0,0,1,1,Single suspect,1,Medium
2497,1353714,"March 23, 2019",California,San Francisco,5,0,5,0,1,0,1,Single suspect,1,Medium
2498,1350494,"March 19, 2019",Arizona,Phoenix,4,2,6,0,0,1,1,Single suspect,1,Medium
2499,1348844,"March 17, 2019",Georgia,Augusta,4,0,4,0,0,1,1,Single suspect,3,Low
2500,1349256,"March 17, 2019",Georgia,Rochelle,3,1,4,0,0,2,2,Multiple suspects,3,Low
2501,1348793,"March 17, 2019",Nevada,Las Vegas,4,0,4,0,0,3,3,Multiple suspects,3,Low
2502,1347974,"March 16, 2019",New Jersey,Camden,3,1,4,0,0,1,1,Single suspect,1,Low
2503,1348291,"March 15, 2019",Alabama,Mobile,3,2,5,1,0,2,3,Multiple suspects,1,Medium
2504,1347894,"March 14, 2019",Montana,Missoula,3,1,4,0,0,1,1,Single suspect,1,Low
2505,1344488,"March 11, 2019",New Jersey,Paterson,4,0,4,0,0,0,0,No suspects,1,Low
2506,1343330,"March 10, 2019",Louisiana,Shreveport,4,0,4,0,0,0,0,No suspects,2,Low
2507,1343274,"March 10, 2019",Colorado,Denver,4,1,5,0,0,1,1,Single suspect,2,Medium
2508,1338860,"March 3, 2019",California,Oakland,4,0,4,0,0,1,1,Single suspect,2,Low
2509,1338765,"March 3, 2019",Illinois,Chicago,6,0,6,0,0,0,0,No suspects,2,Medium
2510,1338790,"March 2, 2019",Arkansas,Pine Bluff,4,1,5,0,0,0,0,No suspects,1,Medium
2511,1337498,"February 28, 2019",California,Oakland,3,1,4,0,0,0,0,No suspects,1,Low
2512,1333480,"February 22, 2019",Alabama,Birmingham,2,2,4,0,0,1,1,Single suspect,1,Low
2513,1331974,"February 21, 2019",Maryland,Baltimore,4,1,5,0,0,0,0,No suspects,3,Medium
2514,1332507,"February 21, 2019",Kentucky,Elizabethtown,2,2,4,0,0,1,1,Single suspect,3,Low
2515,1332429,"February 21, 2019",Texas,Houston,2,2,4,0,0,2,2,Multiple suspects,3,Low
2516,1332181,"February 20, 2019",Tennessee,Covington,4,0,4,0,0,1,1,Single suspect,1,Low
2517,1329144,"February 17, 2019",Texas,Henderson,2,2,4,0,0,1,1,Single suspect,3,Low
2518,1328792,"February 17, 2019",Indiana,Evansville,5,0,5,0,0,1,1,Single suspect,3,Medium
2519,1329075,"February 17, 2019",Louisiana,New Orleans,5,0,5,0,1,0,1,Single suspect,3,Medium
2520,1328562,"February 16, 2019",Mississippi,Clinton,0,4,4,0,1,0,1,Single suspect,1,Low
2521,1327321,"February 15, 2019",Illinois,Aurora,6,5,11,0,1,0,1,Single suspect,1,Medium
2522,1324279,"February 11, 2019",Texas,Livingston,0,4,4,0,1,0,1,Single suspect,1,Low
2523,1323448,"February 9, 2019",Virginia,Petersburg,4,0,4,0,0,0,0,No suspects,1,Low
2524,1321021,"February 6, 2019",New York,Brooklyn,3,1,4,0,0,0,0,No suspects,1,Low
2525,1321093,"February 5, 2019",Texas,San Antonio,2,2,4,0,0,1,1,Single suspect,1,Low
2526,1319333,"February 4, 2019",District of Columbia,Washington,5,0,5,0,0,1,1,Single suspect,2,Medium
2527,1319325,"February 4, 2019",Louisiana,Baton Rouge,4,0,4,0,0,0,0,No suspects,2,Low
2528,1320286,"February 3, 2019",California,Palm Springs,0,4,4,0,0,1,1,Single suspect,2,Low
2529,1318391,"February 3, 2019",Illinois,Chicago,5,2,7,0,0,0,0,No suspects,2,Medium
2530,1318187,"February 1, 2019",California,San Diego,4,0,4,0,0,0,0,No suspects,1,Low
2531,1314289,"January 28, 2019",Texas,Houston,3,0,3,2,2,2,6,Multiple suspects,1,Low
2532,1314253,"January 27, 2019",Alabama,Birmingham,5,0,5,0,0,0,0,No suspects,1,Medium
2533,1312391,"January 26, 2019",Georgia,Albany,4,0,4,0,0,0,0,No suspects,4,Low
2534,1312463,"January 26, 2019",Indiana,Indianapolis,5,0,5,0,0,1,1,Single suspect,4,Medium
2535,1313291,"January 26, 2019",New Jersey,Newark,3,1,4,0,0,0,0,No suspects,4,Low
2536,1312284,"January 26, 2019",Louisiana,Gonzales,0,5,5,0,0,1,1,Single suspect,4,Medium
2537,1310775,"January 24, 2019",Pennsylvania,State College,1,3,4,0,1,0,1,Single suspect,2,Low
2538,1310397,"January 24, 2019",Georgia,Rockmart,1,4,5,0,0,1,1,Single suspect,2,Medium
2539,1309114,"January 23, 2019",Florida,Sebring,0,5,5,0,0,1,1,Single suspect,1,Medium
2540,1306920,"January 20, 2019",Florida,Miami,4,0,4,0,0,0,0,No suspects,1,Low
2541,1305563,"January 19, 2019",Pennsylvania,Lebanon,4,0,4,0,0,2,2,Multiple suspects,5,Low
2542,1305679,"January 19, 2019",South Carolina,Gaffney,4,1,5,0,0,1,1,Single suspect,5,Medium
2543,1305516,"January 19, 2019",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,5,Low
2544,1305538,"January 19, 2019",Florida,Jacksonville,2,2,4,0,1,0,1,Single suspect,5,Low
2545,1305294,"January 19, 2019",Texas,Houston,0,0,0,2,3,0,5,Multiple suspects,5,Low
2546,1303486,"January 17, 2019",Kentucky,Owensboro,1,3,4,0,0,2,2,Multiple suspects,1,Low
2547,1302060,"January 16, 2019",Florida,Jacksonville,5,1,6,0,0,0,0,No suspects,2,Medium
2548,1303303,"January 16, 2019",California,Palmdale,1,3,4,0,0,1,1,Single suspect,2,Low
2549,1301778,"January 15, 2019",Arkansas,Little Rock,3,1,4,1,0,1,2,Multiple suspects,1,Low
2550,1299680,"January 13, 2019",Arizona,Phoenix,4,1,5,1,0,0,1,Single suspect,1,Medium
2551,1295294,"January 6, 2019",New Mexico,Roswell,4,0,4,0,0,1,1,Single suspect,1,Low
2552,1293054,"January 4, 2019",California,Torrance,4,3,7,0,0,1,1,Single suspect,2,Medium
2553,1292684,"January 4, 2019",Virginia,Hurt,2,2,4,0,1,0,1,Single suspect,2,Low
2554,1291779,"January 2, 2019",Arkansas,Jonesboro,3,1,4,0,0,2,2,Multiple suspects,1,Low
2555,1289877,"January 1, 2019",South Carolina,Columbia,5,0,5,0,0,0,0,No suspects,2,Medium
2556,1289618,"January 1, 2019",Florida,Tallahassee,5,0,5,0,0,0,0,No suspects,2,Medium
2557,1289686,"December 31, 2018",Ohio,Cleveland,2,3,5,0,0,0,0,No suspects,1,Medium
2558,1288376,"December 29, 2018",Ohio,Lima,3,1,4,0,0,1,1,Single suspect,1,Low
2559,1287286,"December 28, 2018",Missouri,Saint Charles,0,4,4,1,0,1,2,Multiple suspects,1,Low
2560,1284586,"December 24, 2018",Louisiana,Lutcher,2,2,4,0,0,2,2,Multiple suspects,1,Low
2561,1283229,"December 23, 2018",Missouri,Springfield,6,1,7,0,0,1,1,Single suspect,1,Medium
2562,1282704,"December 22, 2018",Nevada,Las Vegas,4,0,4,0,0,0,0,No suspects,1,Low
2563,1279617,"December 18, 2018",Maryland,Baltimore,4,0,4,1,0,1,2,Multiple suspects,1,Low
2564,1277327,"December 15, 2018",Florida,Miami,5,0,5,0,0,0,0,No suspects,1,Medium
2565,1277411,"December 14, 2018",Colorado,Colorado Springs,3,1,4,0,0,2,2,Multiple suspects,1,Low
2566,1276091,"December 13, 2018",Pennsylvania,Philadelphia,4,0,4,0,0,0,0,No suspects,1,Low
2567,1276298,"December 11, 2018",Louisiana,Natchitoches,3,1,4,0,0,0,0,No suspects,1,Low
2568,1272855,"December 9, 2018",Wisconsin,Madison,4,0,4,0,0,2,2,Multiple suspects,1,Low
2569,1273161,"December 8, 2018",California,Inglewood,5,0,5,0,0,0,0,No suspects,2,Medium
2570,1272106,"December 8, 2018",New York,Corona (Queens),5,0,5,0,0,1,1,Single suspect,2,Medium
2571,1267682,"December 1, 2018",Florida,Miami,5,0,5,0,0,0,0,No suspects,1,Medium
2572,1266937,"November 26, 2018",Tennessee,Powell,4,0,4,0,0,2,2,Multiple suspects,1,Low
2573,1262814,"November 25, 2018",Alabama,Demopolis,2,2,4,0,0,0,0,No suspects,3,Low
2574,1263332,"November 25, 2018",California,Oakland,4,0,4,0,0,0,0,No suspects,3,Low
2575,1263086,"November 25, 2018",Texas,Houston,3,1,4,0,0,0,0,No suspects,3,Low
2576,1262013,"November 23, 2018",Florida,Miami,5,2,7,0,0,0,0,No suspects,1,Medium
2577,1261351,"November 22, 2018",Indiana,Fort Wayne,2,3,5,0,0,2,2,Multiple suspects,1,Medium
2578,1260525,"November 21, 2018",Missouri,Saint Louis,4,0,4,0,0,0,0,No suspects,1,Low
2579,1258777,"November 19, 2018",Colorado,Denver,3,1,4,1,0,2,3,Multiple suspects,2,Low
2580,1258804,"November 19, 2018",Pennsylvania,Philadelphia,0,4,4,0,0,4,4,Multiple suspects,2,Low
2581,1258009,"November 18, 2018",California,Los Angeles (Watts),3,1,4,1,0,0,1,Single suspect,1,Low
